# Wordlist

# DATA
ID	DOCULECT	CLUSTERFORMAT	CLUSTERID	CONCEPT	IPA	METAGLOSS	MORPHEMES	OB_ATTESTED	OLD_BURMESE	ORIGINAL_CONCEPT	ORIGINAL_ENTRY	ORIGINAL_TAXNAME	PCOGSETS	PROSTRING	TOKENS	CONCEPTID	CONCEPT_VARIANTS	FORM_VARIANTS	HOMOPHONES	ID_BACK	CHECK	COGID
492	Xiandao	1 2 0	95	do not have	m³¹pɔ³⁵	not	m ³¹ + p ɔ ³⁵	?	?	have, do not v.	m³¹ pɔ³⁵  | 1519.29	Achang (Xiandao) TBL	1 2	CTCVT	m ³¹ p ɔ ³⁵	12				492	-	1116
#
118	Achang_Lianghe	5	33	dry	kɑ̃³¹	dry	k ɑ̃ ³¹	?	?	dry	kɑ̃³¹  | 631.45	Achang (Lianghe) JZ-Achang	5	CVVT	k ɑ̃ ∼ ³¹	13				118	-	343
119	Achang_Longchuan	8	37	dry	səʔ⁵⁵	dry	s ə ʔ ⁵⁵	?	?	dry	səʔ⁵⁵  | 1028.28	Achang (Longchuan) TBL	8	CVcT	s ə ʔ ⁵⁵	13				119	-	403
120	Achang_Luxi	3	34	dry	wui⁵¹	dry	w u i ⁵¹	?	?	dry	wui⁵¹  | 091003	Achang (Luxi) JZ-Achang	3	CVT	w ui ⁵¹	13				120	-	357
122	Atsi	6	32	dry	xui⁵⁵	dry	x u i ⁵⁵	?	?	dry	xui⁵⁵  | 1028.30	Atsi [Zaiwa] TBL	6	CVT	x ui ⁵⁵	13				122	-	330
123	Bola	6	32	dry	kja̱uʔ⁵⁵	dry	k j a̱ u ʔ ⁵⁵	?	?	dry	kja̱uʔ⁵⁵  | 1028.32	Bola (Luxi) TBL	6	CCVcT	k j a̱u ʔ ⁵⁵	13				123	-	330
124	Burmese_ZMYYC	6	32	dry	khrok	dry	kʰ r ɔ k	?	khro₂k	dry	khrɔk  | 864.39	Burmese (Written) ZMYYC	6	CCVc	kh r o k	13			dry // six	124	-	330
125	Hpun	6	32	dry	xàʔ	dry	x à ʔ	?	?	dry	xàʔ, xòʔ  | 8	Hpun (Northern) EJAH-Hpun	6	CVc	x à ʔ	13		xàʔ // xòʔ		125	-	330
128	Lashi	6	32	dry	kju̱ːʔ⁵⁵	dry	k j u̱ː ʔ ⁵⁵	?	?	dry	kju̱ːʔ⁵⁵  | 1028.33	Leqi (Luxi) TBL	6	CCVcT	k j u̱ː ʔ ⁵⁵	13				128	-	330
127	Maru	6	32	dry	fai⁵⁵	dry	f a i ⁵⁵	?	?	dry	fai⁵⁵  | 1028.31	Langsu (Luxi) TBL	6	CVT	f ai ⁵⁵	13				127	-	330
129	Maru_D	6	32	dry	tjaù'	dry	t j a ù '	?	?	dry	tjaù'  | 448	Maru [Langsu] JO-PB	6	CCV	t j aù	13				129	-	330
121	Xiandao	7	38	dry	tsui³⁵	dry	ts u i ³⁵	?	?	dry	tsui³⁵  | 1028.29	Achang (Xiandao) TBL	7	CVT	ts ui ³⁵	13				121	-	416
#
162	Achang_Lianghe	1 2 3 4	41	eight	tɑ³¹pjɑ³¹mɛ³¹luŋ³⁵	eight	t ɑ ³¹ + p j ɑ ³¹ + m ɛ ³¹ + l u ŋ ³⁵	?	?	eight	tɑ³¹ pjɑ³¹ mɛ³¹ luŋ³⁵  | 0405.22	Achang (Lianghe) JZ-Achang	1 2 3 4	CVTCCVTCVTCVcT	t ɑ ³¹ ◦ p j ɑ ³¹ ◦ m ɛ ³¹ ◦ l u ŋ ³⁵	14				162	-	451
163	Achang_Longchuan	5 0 0 0	40	eight	ɕet⁵⁵	eight	ɕ e t ⁵⁵	?	?	eight	ɕet⁵⁵  | 0804.28	Achang (Longchuan) TBL	5	CVcT	ɕ e t ⁵⁵	14				163	-	440
164	Achang_Luxi	6	42	eight	phən³¹khɯ³⁵	eight	?	?	?	eight	phən³¹ khɯ³⁵  | 0524.28	Achang (Luxi) JZ-Achang	6	CVcTCVT	ph ə n ³¹ ◦ kh ɯ ³⁵	14				164	-	462
166	Atsi	5 0 0 0	40	eight	ʃit⁵⁵	eight	ʃ i t ⁵⁵	?	?	eight	ʃit⁵⁵  | 0804.30	Atsi [Zaiwa] TBL	5	CVcT	ʃ i t ⁵⁵	14				166	-	440
167	Bola	5 0 0 0	40	eight	ʃɛʔ⁵⁵	eight	ʃ ɛ ʔ ⁵⁵	?	?	eight	ʃɛʔ⁵⁵  | 0804.32	Bola (Luxi) TBL	5	CVcT	ʃ ɛ ʔ ⁵⁵	14				167	-	440
168	Burmese_ZMYYC	5 0 0 0	40	eight	rhac	eight	h r ɑ s	?	rhyat	eight	hrɑs  | 918.39	Burmese (Written) ZMYYC	5	CVc	rh a c	14				168	-	440
169	Hpun	5 7 8 9	40	eight	ʃìʔyɔ́ŋ	eight	ʃ ì + ʔ y ɔ́ + ŋ m à + ŋ t à ŋ	?	?	eight	ʃìʔ yɔ́ŋ; màŋtàŋ  | 13	Hpun (Northern) EJAH-Hpun	5 7 8 9	CVCCVcCVcCVc	ʃ ì ʔ ◦ y ɔ́ ŋ	14		ʃìʔ yɔ́ŋ // màŋtàŋ		169	-	440
171	Lashi	5 0 0 0	40	eight	ʃɛ̱t⁵⁵	eight	ʃ ɛ̱ t ⁵⁵	?	?	eight	ʃɛ̱t⁵⁵  | 0804.33	Leqi (Luxi) TBL	5	CVcT	ʃ ɛ̱ t ⁵⁵	14				171	-	440
170	Maru	5 0 0 0	40	eight	ʃɛʔ⁵⁵	eight	ʃ ɛ ʔ ⁵⁵	?	?	eight	ʃɛʔ⁵⁵  | 0804.31	Langsu (Luxi) TBL	5	CVcT	ʃ ɛ ʔ ⁵⁵	14				170	-	440
165	Xiandao	5 0 0 0	40	eight	çɛʈ⁵⁵	eight	c ̧ ɛ ʈ ⁵⁵	?	?	eight	çɛʈ⁵⁵  | 0804.29	Achang (Xiandao) TBL	5	CVcT	ç ɛ ʈ ⁵⁵	14				165	-	440
#
172	Achang_Lianghe	1	43	far	wɑi³¹	far	w ɑ i ³¹	?	?	far	wɑi³¹  | 0123.26	Achang (Lianghe) JZ-Achang	1	CVT	w ɑi ³¹	15				172	-	474
173	Achang_Longchuan	1	43	far	ve³¹	far	v e ³¹	?	?	far	ve³¹  | 0974.28	Achang (Longchuan) TBL	1	CVT	v e ³¹	15				173	-	474
174	Achang_Luxi	1	43	far	wɛ⁵¹	far	w ɛ ⁵¹	?	?	far	wɛ⁵¹  | 0943.17	Achang (Luxi) JZ-Achang	1	CVT	w ɛ ⁵¹	15				174	-	474
176	Atsi	1	43	far	ve²¹	far	v e ²¹	?	?	far	ve²¹  | 0974.30	Atsi [Zaiwa] TBL	1	CVT	v e ²¹	15				176	-	474
177	Bola	1	43	far	vɛ³¹	far	v ɛ ³¹	?	?	far	vɛ³¹  | 0974.32	Bola (Luxi) TBL	1	CVT	v ɛ ³¹	15				177	-	474
178	Burmese_ZMYYC	1	43	far	veḥ	far	w e ³	?	viyḥ	far	we³  | 817.39	Burmese (Written) ZMYYC	1	CVT	v e ḥ	15				178	-	474
179	Hpun	1	43	far	wè	far	w è	?	?	far	wè, wè-ŋ  | 395	Hpun (Northern) EJAH-Hpun	1	CV	w è	15		wè // wè-ŋ		179	-	474
182	Lashi	1	43	far	vɛː³³	far	v ɛː ³³	?	?	far	vɛː³³  | 0974.33	Leqi (Luxi) TBL	1	CVT	v ɛː ³³	15				182	-	474
181	Maru	1	43	far	va³⁵	far	v a ³⁵	?	?	far	va³⁵  | 0974.31	Langsu (Luxi) TBL	1	CVT	v a ³⁵	15				181	-	474
175	Xiandao	1	43	far	vɛ³¹	far	v ɛ ³¹	?	?	far	vɛ³¹  | 0974.29	Achang (Xiandao) TBL	1	CVT	v ɛ ³¹	15				175	-	474
#
1324	Achang_Lianghe	0 3	231	fat	pjɑu³¹	the fat	p j ɑ u ³¹	?	?	fat 2	pjɑu³¹  | 1341.26	Achang (Lianghe) JZ-Achang	3	CCVT	p j ɑu ³¹	16				1324	-	190
1317	Achang_Longchuan_C	0 1	230	fat	tɕho⁵⁵	the fat	tɕʰ o ⁵⁵	?	?	fat 1	tɕho⁵⁵  | 0703.10	Achang (Longchuan) JZ-Achang	1	CVT	tɕh o ⁵⁵	16				1317	-	188
1325	Achang_Longchuan_C	0 3	231	fat	pʐau³¹	the fat	pʐ a u ³¹	?	?	fat 2	pʐau³¹  | 849.41	Achang (Longchuan) JZ-Achang	3	CCVT	p ʐ au ³¹	16				1325	-	190
1326	Achang_Luxi	0 3	231	fat	pjau⁵¹	the fat	p j a u ⁵¹	?	?	fat 2	pjau⁵¹  | 1735	Achang (Luxi) JZ-Achang	3	CCVT	p j au ⁵¹	16				1326	-	190
1318	Atsi_C	0 1	230	fat	tshu⁵¹	the fat	tsʰ u ⁵¹	?	?	fat 1	tshu⁵¹  | 0533.30	Atsi [Zaiwa] JZ-Zaiwa	1	CVT	tsh u ⁵¹	16				1318	-	188
1328	Atsi_C	4	233	fat	mjum⁵¹	the fat	m j u m ⁵¹	?	?	fat 3	mjum⁵¹  | 849.42	Atsi [Zaiwa] JZ-Zaiwa	4	CCVcT	m j u m ⁵¹	16				1328	-	192
1319	Bola	0 1	230	fat	tshu⁵⁵	the fat	tsʰ u ⁵⁵	?	?	fat 1	tshu⁵⁵  | 1024.32 | 1025.32	Bola (Luxi) TBL	1	CVT	tsh u ⁵⁵	16				1319	-	188
1320	Burmese_ZMYYC	2 3	231	fat	chu phruiḥ	the fat	sʰ u + pʰ r o ³	?	?	fat 1	shu phro³  | 850.39	Burmese (Written) ZMYYC	2 3	CV_CCVT	ch u ◦ ph r ui ḥ	16				1320	-	190
1330	Burmese_ZMYYC	5	234	fat	va	the fat	w ɑ ¹	?	va	fat 4	wɑ¹  | 849.39	Burmese (Written) ZMYYC	5	CV	v a	16			to be satiated // fat	1330	-	193
1329	Hpun	4	233	fat	myáŋ	the fat	m y á ŋ	?	?	fat 3	myáŋ  | 145	Hpun (Northern) EJAH-Hpun	4	CCVc	m y á ŋ	16				1329	-	192
1323	Lashi	0 1	230	fat	tshuː³³	the fat	tsʰ uː ³³	?	?	fat 1	tshuː³³  | 1024.33 | 1025.33	Leqi (Luxi) TBL	1	CVT	tsh uː ³³	16				1323	-	188
1322	Lashi_B	0 1	230	fat	tshu³³	the fat	tsʰ u ³³	?	?	fat 1	tshu³³  | 8.3	Lashi DQ-Lashi	1	CVT	tsh u ³³	16			fat // the grease	1322	-	188
1321	Maru	0 1	230	fat	tshau³¹	the fat	tsʰ a u ³¹	?	?	fat 1	tshau³¹  | 1024.31 | 1025.31	Langsu (Luxi) TBL	1	CVT	tsh au ³¹	16				1321	-	188
1327	Xiandao_B	0 3	231	fat	pʐau³¹	the fat	pʐ a u ³¹	?	?	fat 2	pʐau³¹  | 1428 | 1429	Achang (Xiandao) DQ-Xiandao	3	CCVT	p ʐ au ³¹	16				1327	-	190
#
191	Achang_Lianghe	1	44	few	nɯŋ³¹	few	n ɯ ŋ ³¹	?	?	little / few	nɯŋ³¹  | 1707.22	Achang (Lianghe) JZ-Achang	1	CVcT	n ɯ ŋ ³¹	17				191	-	490
183	Achang_Longchuan	1	44	few	nəŋ³¹	few	n ə ŋ ³¹	?	?	few / little adj 1	nəŋ³¹  | 0988.28	Achang (Longchuan) TBL	1	CVcT	n ə ŋ ³¹	17				183	-	490
192	Achang_Longchuan_B	1	44	few	nəŋ³¹	few	n ə ŋ ³¹	?	?	little / few	nəŋ³¹  | 820.41	Achang (Longchuan) ZMYYC	1	CVcT	n ə ŋ ³¹	17				192	-	490
193	Achang_Luxi	1	44	few	nəŋ⁵¹	few	n ə ŋ ⁵¹	?	?	little / few	nəŋ⁵¹  | 777.43	Achang (Luxi) JZ-Achang	1	CVcT	n ə ŋ ⁵¹	17				193	-	490
187	Atsi	2	45	few	ʃau²¹	few	ʃ a u ²¹	?	?	few / little adj 2	ʃau²¹  | 0988.30	Atsi [Zaiwa] TBL	2	CVT	ʃ au ²¹	17				187	-	503
194	Atsi_B	2	45	few	ʃau²¹	few	ʃ a u ²¹	?	?	little / few	ʃau²¹  | 820.42	Atsi [Zaiwa] ZMYYC	2	CVT	ʃ au ²¹	17				194	-	503
188	Bola	2	45	few	ʃau³¹	few	ʃ a u ³¹	?	?	few / little adj 2	ʃau³¹  | 0988.32	Bola (Luxi) TBL	2	CVT	ʃ au ³¹	17				188	-	503
195	Burmese_ZMYYC	1	44	few	naññḥ	few	n ɑ ȵ ³	?	nañḥ	little / few	nɑȵ³  | 820.39	Burmese (Written) ZMYYC	1	CVcT	n a ññ ḥ	17				195	-	490
185	Hpun	1	44	few	nè	few	n è	?	?	few / little adj 1	nè, nè-ŋ  | 154	Hpun (Northern) EJAH-Hpun	1	CV	n è	17	few / little adj 1 // near 1	nè // nè-ŋ	few // near	185	-	490
186	Hpun	1	44	few	nè-ŋ	few	n è ŋ	?	?	few / little adj 1	nè, nè-ŋ  | 154	Hpun (Northern) EJAH-Hpun	1	CVc	n è ŋ	17	few / little adj 1 // near 1	nè // nè-ŋ	few // near	186	-	490
190	Lashi	2	45	few	ʃaːu⁵⁵	few	ʃ aː u ⁵⁵	?	?	few / little adj 2	ʃaːu⁵⁵  | 0988.33	Leqi (Luxi) TBL	2	CVT	ʃ aːu ⁵⁵	17				190	-	503
189	Maru	2	45	few	ʃau³¹	few	ʃ a u ³¹	?	?	few / little adj 2	ʃau³¹  | 0988.31	Langsu (Luxi) TBL	2	CVT	ʃ au ³¹	17				189	-	503
196	Maru_B	2	45	few	ʃau³¹	few	ʃ a u ³¹	?	?	little / few	ʃau³¹  | 820.43	Maru [Langsu] ZMYYC	2	CVT	ʃ au ³¹	17				196	-	503
184	Xiandao	1	44	few	nɤŋ³¹	few	n ɤ ŋ ³¹	?	?	few / little adj 1	nɤŋ³¹  | 0988.29	Achang (Xiandao) TBL	1	CVcT	n ɤ ŋ ³¹	17				184	-	490
#
197	Achang_Lianghe	1	46	five	ŋɑ³¹	five	ŋ ɑ ³¹	?	?	five	ŋɑ³¹  | 0929.43	Achang (Lianghe) JZ-Achang	1	CVT	ŋ ɑ ³¹	18				197	-	519
198	Achang_Longchuan	1	46	five	ŋɔ³¹	five	ŋ ɔ ³¹	?	?	five	ŋɔ³¹  | 0801.28	Achang (Longchuan) TBL	1	CVT	ŋ ɔ ³¹	18				198	-	519
199	Achang_Luxi	1	46	five	ŋa⁵¹	five	ŋ a ⁵¹	?	?	five	ŋa⁵¹  | 0291.16	Achang (Luxi) JZ-Achang	1	CVT	ŋ a ⁵¹	18				199	-	519
201	Atsi	1	46	five	ŋo²¹	five	ŋ o ²¹	?	?	five	ŋo²¹  | 0801.30	Atsi [Zaiwa] TBL	1	CVT	ŋ o ²¹	18				201	-	519
202	Bola	1	46	five	ŋa³¹	five	ŋ a ³¹	?	?	five	ŋa³¹  | 0801.32	Bola (Luxi) TBL	1	CVT	ŋ a ³¹	18				202	-	519
203	Burmese_ZMYYC	1	46	five	ṅāḥ	five	ŋ ɑ ³	?	ṅāḥ	five	ŋɑ³  | 915.39	Burmese (Written) ZMYYC	1	CVT	ṅ ā ḥ	18			five // the fish	203	-	519
204	Hpun	2 3	47	five	kɔ̀ŋyɔ̀ŋ	five	k ɔ̀ + ŋ y ɔ̀ ŋ	?	?	five	kɔ̀ŋyɔ̀ŋ  | 57	Hpun (Northern) EJAH-Hpun	2 3	CVCCVc	k ɔ̀ ◦ ŋ y ɔ̀ ŋ	18				204	-	532
206	Lashi	1	46	five	ŋ³³	five	ŋ ³³	?	?	five	ŋ³³  | 0801.33	Leqi (Luxi) TBL	1	CT	ŋ ³³	18				206	-	519
205	Maru	1	46	five	ŋɔ⁵⁵	five	ŋ ɔ ⁵⁵	?	?	five	ŋɔ⁵⁵  | 0801.31	Langsu (Luxi) TBL	1	CVT	ŋ ɔ ⁵⁵	18				205	-	519
200	Xiandao	1	46	five	ŋɔ³¹	five	ŋ ɔ ³¹	?	?	five	ŋɔ³¹  | 0801.29	Achang (Xiandao) TBL	1	CVT	ŋ ɔ ³¹	18				200	-	519
#
207	Achang_Lianghe	1 0	48	four	mɛ³¹	four	m ɛ ³¹	?	?	four	mɛ³¹  | 1390.42	Achang (Lianghe) JZ-Achang	1	CVT	m ɛ ³¹	19				207	-	555
208	Achang_Longchuan	1 0	48	four	mi³¹	four	m i ³¹	?	?	four	mi³¹  | 0800.28	Achang (Longchuan) TBL	1	CVT	m i ³¹	19				208	-	555
209	Achang_Luxi	1 0	48	four	mɯ³¹	four	m ɯ ³¹	?	?	four	mɯ³¹  | 519.36	Achang (Luxi) JZ-Achang	1	CVT	m ɯ ³¹	19				209	-	555
211	Atsi	1 0	48	four	mji²¹	four	m j i ²¹	?	?	four	mji²¹  | 0800.30	Atsi [Zaiwa] TBL	1	CCVT	m j i ²¹	19			four // the fire // the wife	211	-	555
212	Bola	1 0	48	four	məi³¹	four	m ə i ³¹	?	?	four	məi³¹  | 0800.32	Bola (Luxi) TBL	1	CVT	m əi ³¹	19				212	-	555
213	Burmese_ZMYYC	1 0	48	four	leḥ	four	l e ³	?	liyḥ	four	le³  | 914.39	Burmese (Written) ZMYYC	1	CVT	l e ḥ	19			four // heavy // the bow (for arrow)	213	-	555
214	Hpun	1 0	48	four	yì	four	y ì	?	?	four	yì, ɲì  | 1.77	Hpun (Northern) EJAH-Hpun	1	CV	y ì	19		yì // ɲì		214	-	555
217	Lashi	1 0	48	four	mei³³	four	m e i ³³	?	?	four	mei³³  | 0800.33	Leqi (Luxi) TBL	1	CVT	m ei ³³	19				217	-	555
216	Maru	1 0	48	four	pjik³¹	four	p j i k ³¹	?	?	four	pjik³¹  | 0800.31	Langsu (Luxi) TBL	1	CCVcT	p j i k ³¹	19				216	-	555
210	Xiandao	1 0	48	four	mi⁵⁵	four	m i ⁵⁵	?	?	four	mi⁵⁵  | 0800.29	Achang (Xiandao) TBL	1	CVT	m i ⁵⁵	19				210	-	555
#
218	Hpun	1 2	48	four things	ɲìkɔ́ŋ	four	ɲ ì + k ɔ́ ŋ	?	?	four things	ɲì kɔ́ŋ, yì kɔ́ŋ  | S.8	Hpun (Northern) EJAH-Hpun	1 2	CVCVc	ɲ ì ◦ k ɔ́ ŋ	20		ɲìkɔ́ŋ // yìkɔ́ŋ		218	-	556
#
220	Achang_Lianghe	1	49	full	pɯŋ³¹	full	p ɯ ŋ ³¹	?	?	full	pɯŋ³¹  | 0984.29	Achang (Lianghe) JZ-Achang	1	CVcT	p ɯ ŋ ³¹	21	full // basket, large bamboo		full // the bamboo basket	220	-	568
235	Achang_Longchuan	1	49	full	pʐəŋ³⁵	full	pʐ ə ŋ ³⁵	?	?	full adj	pʐəŋ³⁵  | 0984.28	Achang (Longchuan) TBL	1	CCVcT	p ʐ ə ŋ ³⁵	21				235	-	568
221	Achang_Longchuan_B	1	49	full	pʐəŋ³⁵	full	pʐ ə ŋ ³⁵	?	?	full	pʐəŋ³⁵  | 846.41	Achang (Longchuan) ZMYYC	1	CCVcT	p ʐ ə ŋ ³⁵	21				221	-	568
222	Achang_Luxi	1	49	full	pəŋ⁵¹	full	p ə ŋ ⁵¹	?	?	full	pəŋ⁵¹  | 0213.33	Achang (Luxi) JZ-Achang	1	CVcT	p ə ŋ ⁵¹	21				222	-	568
237	Atsi	1	49	full	pjiŋ⁵⁵	full	p j i ŋ ⁵⁵	?	?	full adj	pjiŋ⁵⁵  | 0984.30	Atsi [Zaiwa] TBL	1	CCVcT	p j i ŋ ⁵⁵	21				237	-	568
223	Atsi_B	1	49	full	pjiŋ⁵⁵	full	p j i ŋ ⁵⁵	?	?	full	pjiŋ⁵⁵  | 846.42	Atsi [Zaiwa] ZMYYC	1	CCVcT	p j i ŋ ⁵⁵	21				223	-	568
238	Bola	1	49	full	pjaŋ³⁵	full	p j a ŋ ³⁵	?	?	full adj	pjaŋ³⁵  | 0984.32	Bola (Luxi) TBL	1	CCVcT	p j a ŋ ³⁵	21				238	-	568
224	Burmese_ZMYYC	1	49	full	praññʔ	full	p r ɑ ȵ ¹	1	plañʔ	full	prɑȵ¹  | 846.39	Burmese (Written) ZMYYC	1	CCVcc	p r a ññ ʔ	21				224	-	568
225	Hpun	1	49	full	pyài-ŋ	full	p y à i ŋ	?	?	full	pyài-ŋ  | 177	Hpun (Northern) EJAH-Hpun	1	CCVc	p y ài ŋ	21				225	-	568
240	Lashi	1	49	full	pjəːŋ⁵⁵	full	p j əː ŋ ⁵⁵	?	?	full adj	pjəːŋ⁵⁵  | 0984.33	Leqi (Luxi) TBL	1	CCVcT	p j əː ŋ ⁵⁵	21				240	-	568
239	Maru	1	49	full	pjaŋ⁵⁵	full	p j a ŋ ⁵⁵	?	?	full adj	pjaŋ⁵⁵  | 0984.31	Langsu (Luxi) TBL	1	CCVcT	p j a ŋ ⁵⁵	21				239	-	568
226	Maru_B	1	49	full	pjaŋ⁵⁵	full	p j a ŋ ⁵⁵	?	?	full	pjaŋ⁵⁵  | 846.43	Maru [Langsu] ZMYYC	1	CCVcT	p j a ŋ ⁵⁵	21				226	-	568
236	Xiandao	1	49	full	pɯŋ³⁵	full	p ɯ ŋ ³⁵	?	?	full adj	pɯŋ³⁵  | 0984.29	Achang (Xiandao) TBL	1	CVcT	p ɯ ŋ ³⁵	21				236	-	568
#
242	Achang_Lianghe	0 2	52	good	kɛ⁵⁵	good	k ɛ ⁵⁵	?	?	good	kɛ⁵⁵  | 954.19	Achang (Lianghe) JZ-Achang	2	CVT	k ɛ ⁵⁵	22				242	-	614
243	Achang_Longchuan	0 2	52	good	tɕi⁵⁵	good	tɕ i ⁵⁵	?	?	good	tɕi⁵⁵  | 1052.28	Achang (Longchuan) TBL	2	CVT	tɕ i ⁵⁵	22				243	-	614
244	Achang_Luxi	0 2	52	good	kəi³¹	good	k ə i ³¹	?	?	good	kəi³¹  | 69	Achang (Luxi) JZ-Achang	2	CVT	k əi ³¹	22				244	-	614
246	Atsi	0 2	52	good	ke⁵¹	good	k e ⁵¹	?	?	good	ke⁵¹  | 1052.30	Atsi [Zaiwa] TBL	2	CVT	k e ⁵¹	22				246	-	614
247	Bola	0 2	52	good	kai⁵⁵	good	k a i ⁵⁵	?	?	good	kai⁵⁵  | 1052.32	Bola (Luxi) TBL	2	CVT	k ai ⁵⁵	22				247	-	614
248	Burmese_ZMYYC	0 2	52	good	koṅḥ	good	k ɔ ŋ ³	?	ko₂ṅḥ	good	kɔŋ³  | 860.39	Burmese (Written) ZMYYC	2	CVcT	k o ṅ ḥ	22				248	-	614
249	Hpun	0 2	52	good	kɔ̀ŋ	good	k ɔ̀ ŋ	?	?	good	kɔ̀ŋ  | 439	Hpun (Northern) EJAH-Hpun	2	CVc	k ɔ̀ ŋ	22				249	-	614
251	Lashi	0 2	52	good	kɛː³¹	good	k ɛː ³¹	?	?	good	kɛː³¹  | 1052.33	Leqi (Luxi) TBL	2	CVT	k ɛː ³¹	22			good // right (correct)	251	-	614
250	Maru	0 2	52	good	kai³¹	good	k a i ³¹	?	?	good	kai³¹  | 1052.31	Langsu (Luxi) TBL	2	CVT	k ai ³¹	22				250	-	614
245	Xiandao	0 2	52	good	cɛ⁵⁵	good	c ɛ ⁵⁵	?	?	good	cɛ⁵⁵  | 1052.29	Achang (Xiandao) TBL	2	CVT	c ɛ ⁵⁵	22			good // right (correct)	245	-	614
#
252	Achang_Lianghe	1 2	53	green	ɑ³¹ȵɑu⁵⁵	green	ɑ ³¹ + ȵ ɑ u ⁵⁵	?	?	green	ɑ³¹ ȵɑu⁵⁵  | 1015.20	Achang (Lianghe) JZ-Achang	1 2	VTCVT	ɑ ³¹ ◦ ȵ ɑu ⁵⁵	23				252	-	626
253	Achang_Longchuan	0 2	53	green	ȵau⁵⁵	green	ȵ a u ⁵⁵	?	?	green	ȵau⁵⁵  | 1009.28	Achang (Longchuan) TBL	2	CVT	ȵ au ⁵⁵	23				253	-	626
254	Achang_Luxi	0 2	53	green	ȵau³¹	green	ȵ a u ³¹	?	?	green	ȵau³¹  | 842.41	Achang (Luxi) JZ-Achang	2	CVT	ȵ au ³¹	23				254	-	626
256	Atsi	0 2	53	green	ŋjui⁵¹	green	ŋ j u i ⁵¹	?	?	green	ŋjui⁵¹  | 1009.30	Atsi [Zaiwa] TBL	2	CCVT	ŋ j ui ⁵¹	23				256	-	626
257	Bola	0 2	53	green	ŋjuŋ⁵⁵	green	ŋ j u ŋ ⁵⁵	?	?	green	ŋjuŋ⁵⁵  | 1009.32	Bola (Luxi) TBL	2	CCVcT	ŋ j u ŋ ⁵⁵	23				257	-	626
258	Burmese_ZMYYC	3	55	green	cimḥ	green	s i m ³	?	cimḥ	green	sim³  | 842.39	Burmese (Written) ZMYYC	3	CVc	c i mḥ	23				258	-	651
261	Hpun	4	54	green	chó	green	c h ó	?	?	green (< Shan?)	chó, chó-ŋ  | 1328	Hpun (Northern) EJAH-Hpun	4	CV	ch ó	23		chó // chó-ŋ		261	-	637
260	Lashi	0 2	53	green	ŋjaːu³¹	green	ŋ j aː u ³¹	?	?	green	ŋjaːu³¹  | 1009.33	Leqi (Luxi) TBL	2	CCVT	ŋ j aːu ³¹	23				260	-	626
259	Maru	0 2	53	green	ŋjuk³¹	green	ŋ j u k ³¹	?	?	green	ŋjuk³¹  | 1009.31	Langsu (Luxi) TBL	2	CCVcT	ŋ j u k ³¹	23				259	-	626
255	Xiandao	0 2	53	green	ɲau⁵⁵	green	ɲ a u ⁵⁵	?	?	green	ɲau⁵⁵  | 1009.29	Achang (Xiandao) TBL	2	CVT	ɲ au ⁵⁵	23				255	-	626
#
265	Hpun	1	57	he	nò	he	n ò	?	?	he, his; she, her	nò  | 167	Hpun (Northern) EJAH-Hpun	1	CV	n ò	24				265	-	675
#
266	Achang_Lianghe	1	58	heavy	lɑi³¹	heavy	l ɑ i ³¹	?	?	heavy	lɑi³¹  | 1419.26	Achang (Lianghe) JZ-Achang	1	CVT	l ɑi ³¹	25				266	-	689
267	Achang_Longchuan	1	58	heavy	li³¹	heavy	l i ³¹	?	?	heavy	li³¹  | 1014.28	Achang (Longchuan) TBL	1	CVT	l i ³¹	25				267	-	689
268	Achang_Luxi	1	58	heavy	lɯ⁵¹	heavy	l ɯ ⁵¹	?	?	heavy	lɯ⁵¹  | 348.25	Achang (Luxi) JZ-Achang	1	CVT	l ɯ ⁵¹	25	heavy // arrow		heavy // the arrow	268	-	689
270	Atsi	1	58	heavy	lai²¹	heavy	l a i ²¹	?	?	heavy	lai²¹  | 1014.30	Atsi [Zaiwa] TBL	1	CVT	l ai ²¹	25			heavy // the bow (for arrow)	270	-	689
271	Bola	1	58	heavy	li³¹	heavy	l i ³¹	?	?	heavy	li³¹  | 1014.32	Bola (Luxi) TBL	1	CVT	l i ³¹	25			heavy // the bow (for arrow)	271	-	689
272	Burmese_ZMYYC	1	58	heavy	leḥ	heavy	l e ³	?	liyḥ	heavy	le³  | 830.39	Burmese (Written) ZMYYC	1	CVT	l e ḥ	25			four // heavy // the bow (for arrow)	272	-	689
273	Hpun	1	58	heavy	myè	heavy	m y è	?	?	heavy	myè, myè-ŋ  | U.31	Hpun (Northern) EJAH-Hpun	1	CCV	m y è	25		myè // myè-ŋ		273	-	689
276	Lashi	1	58	heavy	laːi³³	heavy	l aː i ³³	?	?	heavy	laːi³³  | 1014.33	Leqi (Luxi) TBL	1	CVT	l aːi ³³	25				276	-	689
275	Maru	1	58	heavy	la³⁵	heavy	l a ³⁵	?	?	heavy	la³⁵  | 1014.31	Langsu (Luxi) TBL	1	CVT	l a ³⁵	25			heavy // the bow (for arrow)	275	-	689
269	Xiandao	1	58	heavy	lai³¹	heavy	l a i ³¹	?	?	heavy	lai³¹  | 1014.29	Achang (Xiandao) TBL	1	CVT	l ai ³¹	25				269	-	689
#
