# EDICTOR
@modified: 2016-02-15 15:48
#
ID	ORIGINAL_TAXNAME	TOKENS	DOCULECT	CONCEPT	POS	STEDT_SRCID	COGID	STEDT_RN	STEDT_REFLEX	CONCEPT_ID	NOTE	SOURCE	STEDT_CONCEPT	IPA	ORIGINAL_ENTRY	ORIGINAL_CONCEPT
627	Achang (Longchuan) TBL	ts ă ³¹ ◦ o i ³¹	Achang_Longchuan	the child (young human)	noun	0169.28	162	353706	tsă³¹oi³¹	0169		TBL	child	tsă³¹oi³¹	tsă³¹ oi³¹  | 0169.28	child 2
629	Atsi [Zaiwa] TBL	ts ŏ ²¹ ◦ ʃ a ŋ ⁵¹	Atsi	the child (young human)	noun	0169.30	162	353708	tsŏ²¹ʃaŋ⁵¹	0169		TBL	child	tsŏ²¹ʃaŋ⁵¹	tsŏ²¹ ʃaŋ⁵¹  | 0169.30	child 2
630	Bola (Luxi) TBL	t ă ³¹ ◦ ʃ ɔ̃ ∼ ⁵⁵	Bola	the child (young human)	noun	0169.32	162	353710	tă³¹ʃɔ̃⁵⁵	0169		TBL	child	tă³¹ʃɔ̃⁵⁵	tă³¹ ʃɔ̃⁵⁵  | 0169.32	child 2
633	Langsu (Luxi) TBL	ts ɔ̆ ³⁵ ◦ ʃ ɔ̃ ∼ ³¹	Maru	the child (young human)	noun	0169.31	162	353709	tsɔ̆³⁵ʃɔ̃³¹	0169		TBL	child	tsɔ̆³⁵ʃɔ̃³¹	tsɔ̆³⁵ ʃɔ̃³¹  | 0169.31	child 2
634	Achang (Xiandao) TBL	ts ɔ ³¹ ◦ u i ³¹	Xiandao	the child (young human)	noun	0169.29	162	353707	tsɔ³¹ui³¹	0169		TBL	child	tsɔ³¹ui³¹	tsɔ³¹ ui³¹  | 0169.29	child 2
5577		k ɑ ⁵³ ◦ l e ⁵⁵	Rangoon	the child (young human)	noun	0169.27	163	353705	kɑ⁵³le⁵⁵	0169		TBL	child	kɑ⁵³le⁵⁵		
6014		k ɑ ¹ ◦ l e ³	Written_Burmese	the child (young human)	noun	0169.26	163	353704	kɑ¹le³	0169		TBL	child	kɑ¹le³		
#
648	Burmese (Written) ZMYYC	kʔ i y	Old_Burmese	the nail (fingernail or claw)	noun	?	164	?		?		HILL/ZMYYC	claw / talon n	?	? | ?	claw / talon n
2692	Achang (Longchuan) TBL	l ɔ ʔ ⁵⁵ ◦ ʂ ə ŋ ³¹	Achang_Longchuan	the nail (fingernail or claw)	noun	0113.28	1150	350820	lɔʔ⁵⁵ʂəŋ³¹	0113		TBL	nail	lɔʔ⁵⁵ʂəŋ³¹	lɔʔ⁵⁵ ʂəŋ³¹  | 0113.28	nail nbp
2694	Atsi [Zaiwa] TBL	l o ʔ ²¹ ◦ s i ŋ ²¹	Atsi	the nail (fingernail or claw)	noun	0113.30	1150	350822	loʔ²¹siŋ²¹	0113		TBL	nail	loʔ²¹siŋ²¹	loʔ²¹ siŋ²¹  | 0113.30	nail nbp
2696	Bola (Luxi) TBL	l a ʔ ³¹ ◦ s a ŋ ³⁵	Bola	the nail (fingernail or claw)	noun	0113.32	1150	350824	laʔ³¹saŋ³⁵	0113		TBL	nail	laʔ³¹saŋ³⁵	laʔ³¹ saŋ³⁵  | 0113.32	nail nbp
2697	Leqi (Luxi) TBL	l ɔ ʔ ³¹ ◦ s ə̱ ŋ ⁵⁵	Lashi	the nail (fingernail or claw)	noun	0113.33	1150	350825	lɔʔ³¹sə̱ŋ⁵⁵	0113		TBL	nail	lɔʔ³¹sə̱ŋ⁵⁵	lɔʔ³¹ sə̱ŋ⁵⁵  | 0113.33	nail nbp
2699	Langsu (Luxi) TBL	l ɔ ʔ ³¹ ◦ s a ŋ ³⁵	Maru	the nail (fingernail or claw)	noun	0113.31	1150	350823	lɔʔ³¹saŋ³⁵	0113		TBL	nail	lɔʔ³¹saŋ³⁵	lɔʔ³¹ saŋ³⁵  | 0113.31	nail nbp
2701	Achang (Xiandao) TBL	l ɔ ʔ ⁵⁵ ◦ ʂ ɯ ŋ ³¹	Xiandao	the nail (fingernail or claw)	noun	0113.29	1150	350821	lɔʔ⁵⁵ʂɯŋ³¹	0113		TBL	nail	lɔʔ⁵⁵ʂɯŋ³¹	lɔʔ⁵⁵ ʂɯŋ³¹  | 0113.29	nail nbp
5318		l ɛ ʔ ⁴ ◦ tθ ɛ ⁵⁵	Rangoon	the nail (fingernail or claw)	noun	0113.27	1150	350819	lɛʔ⁴tθɛ⁵⁵	0113		TBL	nail	lɛʔ⁴tθɛ⁵⁵		
5759		l ɑ k ⁴ ◦ tθ ɑ ȵ ³	Written_Burmese	the nail (fingernail or claw)	noun	0113.26	1150	350818	lɑk⁴tθɑȵ³	0113		TBL	nail	lɑk⁴tθɑȵ³		
#
660	Achang (Longchuan) TBL	x a n ³¹ ◦ tɕ i n ³¹	Achang_Longchuan	the cloud	noun	0007.28	222	345328	xan³¹tɕin³¹	0007		TBL	cloud	xan³¹tɕin³¹	xan³¹ tɕin³¹  | 0007.28	cloud n
663	Atsi [Zaiwa] TBL	m u̱ t ⁵⁵ ◦ m a u ⁵⁵	Atsi	the cloud	noun	0007.30	1141	345330	mu̱t⁵⁵mau⁵⁵	0007		TBL	cloud	mu̱t⁵⁵mau⁵⁵	mu̱t⁵⁵ mau⁵⁵  | 0007.30	cloud n
664	Bola (Luxi) TBL	tʃ a̱ m ⁵⁵	Bola	the cloud	noun	0007.32	166	345332	tʃa̱m⁵⁵	0007		TBL	cloud	tʃa̱m⁵⁵	tʃa̱m⁵⁵  | 0007.32	cloud n
666	Leqi (Luxi) TBL	ts ɔ̱ m ⁵⁵ ◦ m o u ⁵⁵	Lashi	the cloud	noun	0007.33	166	345333	tsɔ̱m⁵⁵mou⁵⁵	0007		TBL	cloud	tsɔ̱m⁵⁵mou⁵⁵	tsɔ̱m⁵⁵ mou⁵⁵  | 0007.33	cloud n
667	Langsu (Luxi) TBL	tʃ a̱ m ³¹ ◦ th ɔ i ³⁵	Maru	the cloud	noun	0007.31	166	345331	tʃa̱m³¹thɔi³⁵	0007		TBL	cloud	tʃa̱m³¹thɔi³⁵	tʃa̱m³¹ thɔi³⁵  | 0007.31	cloud n
668	Achang (Xiandao) TBL	ç a ŋ ⁵⁵ ◦ c i n ³¹	Xiandao	the cloud	noun	0007.29	222	345329	çaŋ⁵⁵cin³¹	0007		TBL	cloud	çaŋ⁵⁵cin³¹	çaŋ⁵⁵ cin³¹  | 0007.29	cloud n
669	Burmese (Written) ZMYYC	t i m	Old_Burmese	the cloud	noun	?	166	?		?		HILL/ZMYYC	cloud n	tim	tim | ?	cloud n
5276		t ẽ ∼ ²²	Rangoon	the cloud	noun	0007.27	166	345327	tẽ²²	0007		TBL	cloud	tẽ²²		
5718		t i m ²	Written_Burmese	the cloud	noun	0007.26	166	345326	tim²	0007		TBL	cloud	tim²		
#
672	Achang (Longchuan) TBL	k ʐ u a t ⁵⁵	Achang_Longchuan	cold (of temperature)	other	1063.28	169	399719	kʐuat⁵⁵	1063	bad concept	TBL	cold (water)	kʐuat⁵⁵	kʐuat⁵⁵  | 1063.28	cold (weather, water)
674	Atsi [Zaiwa] TBL	k j o ʔ ²¹	Atsi	cold (of temperature)	other	1063.30	169	399721	kjoʔ²¹	1063	bad concept	TBL	cold (water)	kjoʔ²¹	kjoʔ²¹  | 1063.30	cold (weather, water)
675	Bola (Luxi) TBL	k j a ʔ ³¹	Bola	cold (of temperature)	other	1063.32	169	399723	kjaʔ³¹	1063	bad concept	TBL	cold (water)	kjaʔ³¹	kjaʔ³¹  | 1063.32	cold (weather, water)
676	Leqi (Luxi) TBL	ŋ aː m ⁵⁵	Lashi	cold (of temperature)	other	1063.33	214	399724	ŋaːm⁵⁵	1063	bad concept	TBL	cold (water)	ŋaːm⁵⁵	ŋaːm⁵⁵  | 1063.33	cold (weather, water)
677	Langsu (Luxi) TBL	k j ɔ ʔ ³¹	Maru	cold (of temperature)	other	1063.31	169	399722	kjɔʔ³¹	1063	bad concept	TBL	cold (water)	kjɔʔ³¹	kjɔʔ³¹  | 1063.31	cold (weather, water)
678	Achang (Xiandao) TBL	k ʐ o t ⁵⁵	Xiandao	cold (of temperature)	other	1063.29	169	399720	kʐot⁵⁵	1063	bad concept	TBL	cold (water)	kʐot⁵⁵	kʐot⁵⁵  | 1063.29	cold (weather, water)
5630		ʨʰ ɑ̃ ∼ ⁵⁵	Rangoon	cold (of temperature)	other	1063.27	1142	399748	tɕhɑ̃⁵⁵	1063	bad concept	TBL	cold (water)	ʨʰɑ̃⁵⁵		
5650		e ⁵⁵	Rangoon	cold (of temperature)	other	1063.27	1143	399718	e⁵⁵	1063	bad concept	TBL	cold (weather)	e⁵⁵		
6066		kʰ j ɑ m ³	Written_Burmese	cold (of temperature)	other	1063.26	1142	399747	khjɑm³	1063	bad concept	TBL	cold (water)	kʰjɑm³		
6085		ê ³	Written_Burmese	cold (of temperature)	other	1063.26	1143	399717	ê³	1063	bad concept	TBL	cold (weather)	ê³		
#
686	Achang (Longchuan) TBL	ʐ ə ³⁵	Achang_Longchuan	to come	verb	1491.28	1144	419016	ʐə³⁵	1491		TBL	come	ʐə³⁵	ʐə³⁵  | 1491.28	come v.
689	Atsi [Zaiwa] TBL	l e ⁵⁵	Atsi	to come	verb	1491.30	621	419018	le⁵⁵	1491		TBL	come	le⁵⁵	le⁵⁵  | 1491.30	come v.
691	Bola (Luxi) TBL	l a ⁵⁵	Bola	to come	verb	1491.32	621	419020	la⁵⁵	1491		TBL	come	la⁵⁵	la⁵⁵  | 1491.32	come v.
694	Leqi (Luxi) TBL	l eː ⁵⁵	Lashi	to come	verb	1491.33	621	419021	leː⁵⁵	1491		TBL	come	leː⁵⁵	leː⁵⁵  | 1491.33	come v.
695	Langsu (Luxi) TBL	l i ⁵⁵	Maru	to come	verb	1491.31	621	419019	lɔ³¹	1491		TBL	come	li⁵⁵	li⁵⁵  | 1491.31	come v.
697	Achang (Xiandao) TBL	l ɔ ⁵⁵	Xiandao	to come	verb	1491.29	621	419017	lɔ⁵⁵	1491		TBL	come	lɔ⁵⁵	lɔ⁵⁵  | 1491.29	come v.
698	Burmese (Written) ZMYYC	l ā	Old_Burmese	to come	verb	?	621	?		?		HILL/ZMYYC	come	lā	lā | ?	come
5625		l ɑ ²²	Rangoon	to come	verb	1491.27	621	419015	lɑ²²	1491		TBL	come	lɑ²²		
6061		l ɑɑ ²	Written_Burmese	to come	verb	1491.26	621	419014	lɑɑ²	1491		TBL	come	lɑɑ²		
#
738	Achang (Longchuan) TBL	a n ³⁵	Achang_Longchuan	to count	verb	1640.28	634	426045	an³⁵	1640		TBL	count (numbers)	an³⁵	an³⁵  | 1640.28	count v. 2
740	Atsi [Zaiwa] TBL	ŋ a̱ p ⁵⁵	Atsi	to count	verb	1640.30	632	426047	ŋa̱p⁵⁵	1640		TBL	count (numbers)	ŋa̱p⁵⁵	ŋa̱p⁵⁵  | 1640.30	count v. 1
741	Bola (Luxi) TBL	ŋ ɛ̱ ʔ ⁵⁵	Bola	to count	verb	1640.32	632	426049	ŋɛ̱ʔ⁵⁵	1640		TBL	count (numbers)	ŋɛ̱ʔ⁵⁵	ŋɛ̱ʔ⁵⁵  | 1640.32	count v. 1
743	Leqi (Luxi) TBL	ŋ a̱ː p ⁵⁵	Lashi	to count	verb	1640.33	632	426050	ŋa̱ːp⁵⁵	1640		TBL	count (numbers)	ŋa̱ːp⁵⁵	ŋa̱ːp⁵⁵  | 1640.33	count v. 1
744	Langsu (Luxi) TBL	ŋ ɛ̱ ʔ ⁵⁵	Maru	to count	verb	1640.31	632	426048	ŋɛ̱ʔ⁵⁵	1640		TBL	count (numbers)	ŋɛ̱ʔ⁵⁵	ŋɛ̱ʔ⁵⁵  | 1640.31	count v. 1
745	Achang (Xiandao) TBL	a n ³⁵	Xiandao	to count	verb	1640.29	634	426046	an³⁵	1640		TBL	count (numbers)	an³⁵	an³⁵  | 1640.29	count v. 2
5522		j e ²²	Rangoon	to count	verb	1640.27	1145	426044	je²²	1640		TBL	count (numbers)	je²²		
5960		r e ²	Written_Burmese	to count	verb	1640.26	1145	426043	re²	1640		TBL	count (numbers)	re²		
#
888	Bola (Luxi) TBL	ʃ ɿ ⁵⁵	Bola	to die	verb	1651.32	670	426591	ʃɿ⁵⁵	1651		TBL	die	ʃɿ⁵⁵	ʃɿ⁵⁵  | 1651.32	die
893	Leqi (Luxi) TBL	ʃ eː i ³³	Lashi	to die	verb	1651.33	670	426592	ʃeːi³³	1651		TBL	die	ʃeːi³³	ʃeːi³³  | 1651.33	die
896	Langsu (Luxi) TBL	ʃ i k ³¹	Maru	to die	verb	1651.31	670	426590	ʃik³¹	1651		TBL	die	ʃik³¹	ʃik³¹  | 1651.31	die
898	Achang (Xiandao) TBL	ʂ ɿ ⁵⁵	Xiandao	to die	verb	1651.29	670	426588	ʂɿ⁵⁵	1651		TBL	die	ʂɿ⁵⁵	ʂɿ⁵⁵  | 1651.29	die
901	Burmese (Written) ZMYYC	s i y	Old_Burmese	to die	verb	?	670	?		?		HILL/ZMYYC	die	siy	siy | ?	die
5451		tθ e ²²	Rangoon	to die	verb	1651.27	1146	426586	tθe²²	1651		TBL	die	tθe²²		
5890		tθ e ²	Written_Burmese	to die	verb	1651.26	1146	426585	tθe²	1651		TBL	die	tθe²		
#
913	Atsi [Zaiwa] TBL	kh a i ²¹	Atsi	to dig	verb	1698.30	676	428801	khai²¹	1698	bad concept	TBL	dig / scoop out	khai²¹	khai²¹  | 1698.30	dig
916	Hpun (Northern) EJAH-Hpun	t ù	Hpun	to dig	verb	163	675	?		163	bad concept	EJAH-Hpun	dig / scoop out v.	tù	tù  | 163	dig / scoop out v.
917	Leqi (Luxi) TBL	t uː ³³	Lashi	to dig	verb	1698.33	675	428804	khaːi⁵³	1698	bad concept	TBL	dig / scoop out	tuː³³	tuː³³  | 1698.33	dig / scoop out v.
918	Langsu (Luxi) TBL	t a u ³⁵	Maru	to dig	verb	1698.31	675	428802	tau³⁵	1698	bad concept	TBL	dig / scoop out	tau³⁵	tau³⁵  | 1698.31	dig / scoop out v.
920	Achang (Xiandao) TBL	t u ³¹	Xiandao	to dig	verb	1698.29	675	428800	tu³¹	1698	bad concept	TBL	dig / scoop out	tu³¹	tu³¹  | 1698.29	dig / scoop out v.
921	Achang (Longchuan) TBL	t u ³¹	Achang_Longchuan	to dig	verb	1698.28	675	428799	tu³¹	1698	bad concept	TBL	dig / scoop out	tu³¹	tu³¹  | 1698.28	dig / scoop out v.
925	Bola (Luxi) TBL	kh ø ʔ ³¹	Bola	to dig	verb	1698.32	676	428803	khøʔ³¹	1698	bad concept	TBL	dig / scoop out	khøʔ³¹	khøʔ³¹  | 1698.32	dig / scoop out v.
5516		t u ⁵⁵	Rangoon	to dig	verb	1698.27	675	428798	tu⁵⁵	1698	bad concept	TBL	dig / scoop out	tu⁵⁵		
5860		t u ³	Written_Burmese	to dig	verb	1150.26	675	403745	tu³	1150	bad concept	TBL	dig	tu³		
5861		p ɔ k ⁴	Written_Burmese	to dig	verb	1150.26	1151	403762	pɔk⁴	1150	bad concept	TBL	dig	pɔk⁴		
5954		t u ³	Written_Burmese	to dig	verb	1698.26	675	428797	tu³	1698	bad concept	TBL	dig / scoop out	tu³		
#
936	Achang (Longchuan) TBL	ə k ³⁵	Achang_Longchuan	dirty	other	1086.28	245	400877	ək³⁵	1086		TBL	dirty	ək³⁵	ək³⁵  | 1086.28	dirty
938	Atsi [Zaiwa] TBL	tʃh a ʔ ⁵⁵	Atsi	dirty	other	1086.30	226	400879	tʃhaʔ⁵⁵	1086		TBL	dirty	tʃhaʔ⁵⁵	tʃhaʔ⁵⁵  | 1086.30	dirty
940	Bola (Luxi) TBL	l u̱ ³⁵	Bola	dirty	other	1086.32	260	400881	lu̱³⁵	1086		TBL	dirty	lu̱³⁵	lu̱³⁵  | 1086.32	dirty
941	Burmese (Written) ZMYYC	ñ a c ◦ p a t	Burmese	dirty	other	854.39	287	?		854		HILL/ZMYYC	dirty	ñacpat	ȵɑs pɑt  | 854.39	dirty
942	Leqi (Luxi) TBL	a ³¹ ◦ s a n ⁵⁵	Lashi	dirty	other	1086.33	302	400882	a³¹san⁵⁵	1086		TBL	dirty	a³¹san⁵⁵	a³¹ san⁵⁵  | 1086.33	dirty
943	Langsu (Luxi) TBL	l a̱ u ³⁵	Maru	dirty	other	1086.31	260	400880	la̱u³⁵	1086		TBL	dirty	la̱u³⁵	la̱u³⁵  | 1086.31	dirty
944	Achang (Xiandao) TBL	ɤ k ³⁵	Xiandao	dirty	other	1086.29	245	400878	ɤk³⁵	1086		TBL	dirty	ɤk³⁵	ɤk³⁵  | 1086.29	dirty
5459		ȵ i ʔ ⁴ ◦ p ɑ ʔ ⁴	Rangoon	dirty	other	1086.27	287	400876	ȵiʔ⁴pɑʔ⁴	1086		TBL	dirty	ȵiʔ⁴pɑʔ⁴		
5898		ȵ ɑ s ⁴ ◦ p ɑ t ⁴	Written_Burmese	dirty	other	1086.26	287	400875	ȵɑs⁴pɑt⁴	1086		TBL	dirty	ȵɑs⁴pɑt⁴		
#
955	Achang (Longchuan) TBL	x u i ³¹	Achang_Longchuan	the dog	noun	0289.28	171	360086	xui³¹	0289		TBL	dog	xui³¹	xui³¹  | 0289.28	dog n
957	Atsi [Zaiwa] TBL	kh u i ²¹	Atsi	the dog	noun	0289.30	171	360088	khui²¹	0289		TBL	dog	khui²¹	khui²¹  | 0289.30 | cf. 0765.30	dog n
958	Bola (Luxi) TBL	kh u i ³⁵	Bola	the dog	noun	0289.32	171	360090	khui³⁵	0289		TBL	dog	khui³⁵	khui³⁵  | 0289.32 | cf. 0765.32	dog n
961	Leqi (Luxi) TBL	kh u i ⁵⁵	Lashi	the dog	noun	0289.33	171	360091	khui⁵⁵	0289		TBL	dog	khui⁵⁵	khui⁵⁵  | 0289.33 | cf. 0765.33	dog n
962	Langsu (Luxi) TBL	l ə̆ ³¹ ◦ kh a ³⁵	Maru	the dog	noun	0289.31	171	360089	lə̆³¹kha³⁵	0289		TBL	dog	lə̆³¹kha³⁵	lə̆³¹ kha³⁵  | 0289.31 | cf. 0765.31	dog n
964	Achang (Xiandao) TBL	f u i ³¹	Xiandao	the dog	noun	0289.29	1152	360087	fui³¹	0289		TBL	dog	fui³¹	fui³¹  | 0289.29 | cf. 0765.29	dog n
965	Burmese (Written) ZMYYC	kh u y ḥ	Old_Burmese	the dog	noun	?	171	?		?		HILL/ZMYYC	dog n	khuyḥ	khuyḥ | ?	dog n
5406		kʰ w e ⁵⁵	Rangoon	the dog	noun	0289.27	171	360085	khwe⁵⁵	0289		TBL	dog	kʰwe⁵⁵		
5846		kʰ w e ³	Written_Burmese	the dog	noun	0289.26	171	360084	khwe³	0289		TBL	dog	kʰwe³		
#
980	Achang (Longchuan) TBL	i t ⁵⁵ ◦ m ɔ ʔ ⁵⁵	Achang_Longchuan	the dream	noun	0699.28	1153	380976	it⁵⁵mɔʔ⁵⁵	0699		TBL	dream	it⁵⁵mɔʔ⁵⁵	it⁵⁵ mɔʔ⁵⁵  | 0699.28	dream n
981	Atsi [Zaiwa] TBL	j u̱ p ⁵⁵ ◦ m o ʔ ²¹	Atsi	the dream	noun	0699.30	1153	380978	ju̱p⁵⁵moʔ²¹	0699		TBL	dream	ju̱p⁵⁵moʔ²¹	ju̱p⁵⁵ moʔ²¹  | 0699.30	dream n
982	Bola (Luxi) TBL	j a̱ p ⁵⁵ ◦ m a ʔ ⁵⁵	Bola	the dream	noun	0699.32	1153	380980	ja̱p⁵⁵maʔ⁵⁵	0699		TBL	dream	ja̱p⁵⁵maʔ⁵⁵	ja̱p⁵⁵ maʔ⁵⁵  | 0699.32	dream n
983	Leqi (Luxi) TBL	j ɔ̱ p ⁵⁵ ◦ m ɔ ʔ ³¹	Lashi	the dream	noun	0699.33	1153	380981	jɔ̱p⁵⁵mɔʔ³¹	0699		TBL	dream	jɔ̱p⁵⁵mɔʔ³¹	jɔ̱p⁵⁵ mɔʔ³¹  | 0699.33	dream n
984	Langsu (Luxi) TBL	j a̱ p ³¹ ◦ m ɔ ʔ ³¹	Maru	the dream	noun	0699.31	1153	380979	ja̱p³¹mɔʔ³¹	0699		TBL	dream	ja̱p³¹mɔʔ³¹	ja̱p³¹ mɔʔ³¹  | 0699.31	dream n
985	Achang (Xiandao) TBL	i n ³¹ ◦ m ɔ ʔ ⁵⁵	Xiandao	the dream	noun	0699.29	1153	380977	in³¹mɔʔ⁵⁵	0699		TBL	dream	in³¹mɔʔ⁵⁵	in³¹ mɔʔ⁵⁵  | 0699.29	dream n
1006	Burmese (Written) ZMYYC	i p ◦ m a k	Old_Burmese	the dream	verb	?	1153	?		?		HILL/ZMYYC	dream	ip mak	ip mak | ?	dream
5255		e ʔ ⁴ ◦ m ɛ ʔ ⁴	Rangoon	the dream	noun	0699.27	1153	380975	eʔ⁴mɛʔ⁴	0699		TBL	dream	eʔ⁴mɛʔ⁴		
5697		i p ⁴ ◦ m ɑ k ⁴	Written_Burmese	the dream	noun	0699.26	1153	380974	ip⁴mɑk⁴	0699		TBL	dream	ip⁴mɑk⁴		
5698		m ɑ k ⁴	Written_Burmese	the dream	verb	1821.26	1153	434506	mɑk⁴	1821		TBL	dream	mɑk⁴		
#
1012	Bola (Luxi) TBL	ʃ a u ʔ ⁵⁵	Bola	to drink	verb	1370.32	174	413617	ʃauʔ⁵⁵	1370		TBL	drink	ʃauʔ⁵⁵	ʃauʔ⁵⁵  | 1370.32	drink v.
1015	Leqi (Luxi) TBL	ʃ uː k ⁵⁵	Lashi	to drink	verb	1370.33	174	413618	ʃuːk⁵⁵	1370		TBL	drink	ʃuːk⁵⁵	ʃuːk⁵⁵  | 1370.33	drink v.
1017	Langsu (Luxi) TBL	ʃ a u k ⁵⁵	Maru	to drink	verb	1370.31	174	413616	ʃauk⁵⁵	1370		TBL	drink	ʃauk⁵⁵	ʃauk⁵⁵  | 1370.31	drink v.
1019	Burmese (Written) ZMYYC	s o₂ k	Old_Burmese	to drink	verb	?	174	?		?		HILL/ZMYYC	drink v.	so₂k	so₂k | ?	drink v.
5542		tθ ɑ u ʔ ⁴	Rangoon	to drink	verb	1370.27	174	413612	tθɑuʔ⁴	1370		TBL	drink	tθɑuʔ⁴		
5979		tθ ɔ k ⁴	Written_Burmese	to drink	verb	1370.26	174	413611	tθɔk⁴	1370		TBL	drink	tθɔk⁴		
#
1037	Achang (Longchuan) TBL	s ə ʔ ⁵⁵	Achang_Longchuan	dry	other	1028.28	402	397970	səʔ⁵⁵	1028		TBL	dry	səʔ⁵⁵	səʔ⁵⁵  | 1028.28	dry
1039	Atsi [Zaiwa] TBL	x u i ⁵⁵	Atsi	dry	other	1028.30	329	397972	xui⁵⁵	1028		TBL	dry	xui⁵⁵	xui⁵⁵  | 1028.30	dry
1040	Bola (Luxi) TBL	k j a̱ u ʔ ⁵⁵	Bola	dry	other	1028.32	329	397974	kja̱uʔ⁵⁵	1028		TBL	dry	kja̱uʔ⁵⁵	kja̱uʔ⁵⁵  | 1028.32	dry
1041	Burmese (Written) ZMYYC	kh r o k	Burmese	dry	other	864.39	329	?		864		HILL/ZMYYC	dry	khrok	khrɔk  | 864.39	dry
1042	Hpun (Northern) EJAH-Hpun	x à ʔ	Hpun	dry	other	8	329	?		8		EJAH-Hpun	dry	xàʔ	xàʔ, xòʔ  | 8	dry
1043	Leqi (Luxi) TBL	k j u̱ː ʔ ⁵⁵	Lashi	dry	other	1028.33	329	397975	kju̱ːʔ⁵⁵	1028		TBL	dry	kju̱ːʔ⁵⁵	kju̱ːʔ⁵⁵  | 1028.33	dry
1044	Langsu (Luxi) TBL	f a i ⁵⁵	Maru	dry	other	1028.31	329	397973	fai⁵⁵	1028		TBL	dry	fai⁵⁵	fai⁵⁵  | 1028.31	dry
1046	Achang (Xiandao) TBL	ts u i ³⁵	Xiandao	dry	other	1028.29	415	397971	tsui³⁵	1028		TBL	dry	tsui³⁵	tsui³⁵  | 1028.29	dry
1047	Burmese (Written) ZMYYC	kh r o₂ k	Old_Burmese	dry	other	?	329	?		?		HILL/ZMYYC	dry	khro₂k	khro₂k | ?	dry
5416		ʨʰ ɑ u ʔ ⁴	Rangoon	dry	other	1028.27	329	397969	tɕhɑuʔ⁴	1028		TBL	dry	ʨʰɑuʔ⁴		
5856		kʰ r ɔ k ⁴	Written_Burmese	dry	other	1028.26	329	397968	khrɔk⁴	1028		TBL	dry	kʰrɔk⁴		
#
1089	Achang (Longchuan) TBL	ȵ̥ o n ⁵⁵ ◦ m ɔ k ³⁵	Achang_Longchuan	the dust	noun	0045.28	176	347298	ȵ̥on⁵⁵mɔk³⁵	0045		TBL	dust	ȵ̥on⁵⁵mɔk³⁵	ȵ̥on⁵⁵ mɔk³⁵  | 0045.28	dust 2
1091	Atsi [Zaiwa] TBL	ph u i ²¹ ◦ l a̱ u ⁵¹	Atsi	the dust	noun	0045.30	175	347300	phui²¹la̱u⁵¹	0045		TBL	dust	phui²¹la̱u⁵¹	phui²¹ la̱u⁵¹  | 0045.30	dust 1
1092	Bola (Luxi) TBL	ph ə̆ ³¹ ◦ l a u ⁵⁵	Bola	the dust	noun	0045.32	175	347302	phə̆³¹lau⁵⁵	0045		TBL	dust	phə̆³¹lau⁵⁵	phə̆³¹ lau⁵⁵  | 0045.32	dust 1
1093	Leqi (Luxi) TBL	ph ə̆ ⁵⁵ ◦ l o̱ u ³³	Lashi	the dust	noun	0045.33	175	347303	phə̆⁵⁵lo̱u³³	0045		TBL	dust	phə̆⁵⁵lo̱u³³	phə̆⁵⁵ lo̱u³³  | 0045.33	dust 1
1094	Langsu (Luxi) TBL	ph ɔ̆ i ³⁵ ◦ l u̱ k ³¹	Maru	the dust	noun	0045.31	175	347301	phɔ̆i³⁵lu̱k³¹	0045		TBL	dust	phɔ̆i³⁵lu̱k³¹	phɔ̆i³⁵ lu̱k³¹  | 0045.31	dust 1
5441		pʰ õ ∼ ²²	Rangoon	the dust	noun	0045.27	1157	347297	phõ²²	0045		TBL	dust	pʰõ²²		
5880		pʰ u ṁ ²	Written_Burmese	the dust	noun	0045.26	1157	347296	phuṁ²	0045		TBL	dust	pʰuṁ²		
#
1097	Achang (Longchuan) TBL	n i ³¹ ◦ tʂh u a ³¹	Achang_Longchuan	the ear	noun	0081.28	1158	349172	ni³¹tʂhua³¹	0081		TBL	ear	ni³¹tʂhua³¹	ni³¹ tʂhua³¹  | 0081.28	ear n
1100	Atsi [Zaiwa] TBL	n ŏ ²¹ ◦ ph j o ²¹	Atsi	the ear	noun	0081.30	1158	349174	nŏ²¹phjo²¹	0081		TBL	ear	nŏ²¹phjo²¹	nŏ²¹ phjo²¹  | 0081.30	ear n
1103	Bola (Luxi) TBL	n ə̆ ³¹ ◦ kh j ⁵⁵	Bola	the ear	noun	0081.32	1158	349176	nə̆³¹khj⁵⁵	0081		TBL	ear	nə̆³¹khj⁵⁵	nə̆³¹ khj⁵⁵  | 0081.32	ear n
1108	Leqi (Luxi) TBL	n ə̆ ³³ ◦ kh j a p ⁵⁵	Lashi	the ear	noun	0081.33	1158	349177	nə̆³³khjap⁵⁵	0081		TBL	ear	nə̆³³khjap⁵⁵	nə̆³³ khjap⁵⁵  | 0081.33	ear n
1111	Langsu (Luxi) TBL	n ə̆ ³¹ ◦ kh j ɛ ʔ ⁵⁵	Maru	the ear	noun	0081.31	1158	349175	nə̆³¹khjɛʔ⁵⁵	0081		TBL	ear	nə̆³¹khjɛʔ⁵⁵	nə̆³¹ khjɛʔ⁵⁵  | 0081.31	ear n
